id,x,y,r1,r2,theta,Region,time,vx,vy,v,angle,vx_using_curve,vy_using_curve,v_using_curve,angle_using_curve
../../data/extracted_images/h9_short/007.jpg,869.0,421.0,9.0,11.0,6.875493541569878,O,7,0.0,0.14285714285714285,0.14285714285714285,90.0,,,,
../../data/extracted_images/h9_short/008.jpg,869.0,421.0,11.0,10.0,87.08958485988514,O,8,0.0,0.2857142857142857,0.2857142857142857,90.0,,,,
../../data/extracted_images/h9_short/009.jpg,870.0,422.0,11.0,10.0,81.36000690857689,I,9,0.14285714285714285,0.2857142857142857,0.3194382824999699,-63.43494882292201,-0.06858546858779913,0.20680555927495206,0.21788186213733737,-71.65229621996596
../../data/extracted_images/h9_short/010.jpg,870.0,422.0,10.0,11.0,-40.680003454288446,I,10,0.14285714285714285,0.2857142857142857,0.3194382824999699,-63.43494882292201,-0.06858546858779913,0.29430953905371304,0.3021954190245395,-76.88199643514108
../../data/extracted_images/h9_short/011.jpg,870.0,423.0,10.0,11.0,118.0293057969496,I,11,0.14285714285714285,0.42857142857142855,0.4517539514526256,-71.56505117707799,-0.06858546858779913,0.38181351883247405,0.38792464431206736,-79.81651722191485
../../data/extracted_images/h9_short/012.jpg,869.0,422.0,11.0,9.0,8.594366926962348,I,12,0.0,0.2857142857142857,0.2857142857142857,90.0,-0.06858546858779913,0.46931749861123495,0.4743025205542497,-81.6857215808892
../../data/extracted_images/h9_short/013.jpg,869.0,423.0,11.0,9.0,10.886198107485642,I,13,0.0,0.2857142857142857,0.2857142857142857,90.0,-0.06858546858779913,0.556821478389996,0.561029522661534,-82.9780658638906
../../data/extracted_images/h9_short/014.jpg,869.0,424.0,11.0,9.0,11.459155902616464,I,14,0.0,0.42857142857142855,0.42857142857142855,90.0,-0.06858546858779913,0.644325458168757,0.6479654794399055,-83.92400826590517
../../data/extracted_images/h9_short/015.jpg,869.0,424.0,9.0,10.0,88.23550045014677,I,15,0.0,0.42857142857142855,0.42857142857142855,90.0,-0.06858546858779913,0.7318294379475179,0.7350362526760077,-84.64600197441469
../../data/extracted_images/h9_short/016.jpg,870.0,425.0,11.0,9.0,18.90760723931717,I,16,0.0,0.42857142857142855,0.42857142857142855,90.0,-0.06858546858779913,0.8193334177262789,0.8221990123470309,-85.21499111320487
../../data/extracted_images/h9_short/017.jpg,870.0,427.0,10.0,11.0,124.90479933851948,I,17,0.0,0.7142857142857143,0.7142857142857143,90.0,-0.06858546858779913,0.9068373975050399,0.9094273099127393,-85.67486872646292
../../data/extracted_images/h9_short/018.jpg,870.0,428.0,10.0,11.0,-41.25296124941927,I,18,0.0,0.7142857142857143,0.7142857142857143,90.0,-0.06858546858779913,0.9943413772838009,0.9967039385294182,-86.05422874263985
../../data/extracted_images/h9_short/019.jpg,869.0,428.0,10.0,11.0,-12.605071492878112,I,19,0.0,0.8571428571428571,0.8571428571428571,90.0,-0.06858546858779913,1.081845357062562,1.0840172245399193,-86.37248901065054
../../data/extracted_images/h9_short/020.jpg,869.0,429.0,10.0,11.0,-12.605071492878112,I,20,0.0,0.8571428571428571,0.8571428571428571,90.0,-0.06858546858779913,1.1693493368413228,1.1713589706288374,-86.6432948185795
../../data/extracted_images/h9_short/021.jpg,869.0,430.0,10.0,11.0,9.740282517223996,I,21,0.0,0.8571428571428571,0.8571428571428571,90.0,-0.06858546858779913,1.2568533166200837,1.2587232523475176,-86.87651358005301
../../data/extracted_images/h9_short/022.jpg,869.0,432.0,10.0,11.0,-12.032113697747286,I,22,0.0,1.1428571428571428,1.1428571428571428,90.0,-0.06858546858779913,1.3443572963988448,1.3461056819143953,-87.07945656506091
../../data/extracted_images/h9_short/023.jpg,869.0,434.0,10.0,11.0,129.48846169956605,I,23,-0.14285714285714285,1.2857142857142858,1.2936264483053455,83.6598082540901,-0.06858546858779913,1.4318612761776057,1.4335029406033215,-87.25765566363584
../../data/extracted_images/h9_short/024.jpg,870.0,435.0,11.0,10.0,25.210142985756224,I,24,0.0,1.1428571428571428,1.1428571428571428,90.0,-0.06858546858779913,1.5193652559563668,1.5209124720077627,-87.41537330993752
../../data/extracted_images/h9_short/025.jpg,869.0,436.0,9.0,11.0,102.55944532841735,I,25,-0.14285714285714285,1.1428571428571428,1.1517511068997928,82.87498365109819,-0.06858546858779913,1.6068692357351277,1.6083322751388787,-87.55594665697082
../../data/extracted_images/h9_short/026.jpg,869.0,438.0,10.0,9.0,5.156620156177409,I,26,0.0,1.4285714285714286,1.4285714285714286,90.0,-0.06858546858779913,1.6943732155138886,1.6957607614142634,-87.68202559431106
../../data/extracted_images/h9_short/027.jpg,869.0,440.0,9.0,10.0,92.81916281119337,I,27,0.0,1.5714285714285714,1.5714285714285714,90.0,-0.06858546858779913,1.7818771952926498,1.7831966536547246,-87.79574092301722
../../data/extracted_images/h9_short/028.jpg,869.0,441.0,9.0,10.0,90.52733163067008,I,28,0.0,1.5714285714285714,1.5714285714285714,90.0,-0.06858546858779913,1.8693811750714107,1.8706389133696477,-87.89882547260571
../../data/extracted_images/h9_short/029.jpg,869.0,444.0,11.0,10.0,32.0856365273261,I,29,0.0,1.7142857142857142,1.7142857142857142,90.0,-0.06858546858779913,1.9568851548501718,1.9580866875024683,-87.99270283162096
../../data/extracted_images/h9_short/030.jpg,869.0,446.0,10.0,11.0,126.05071492878112,I,30,0.0,1.7142857142857142,1.7142857142857142,90.0,-0.06858546858779913,2.0443891346289327,2.045539268821365,-88.07855336046332
../../data/extracted_images/h9_short/031.jpg,869.0,448.0,10.0,10.0,-37.24225668350351,I,31,-0.14285714285714285,1.8571428571428572,1.8626292586293283,85.60129464500447,-0.06858546858779913,2.131893114407694,2.132996066044273,-88.15736399233656
../../data/extracted_images/h9_short/032.jpg,869.0,450.0,11.0,10.0,73.33859777674537,I,32,0.0,2.0,2.0,90.0,-0.06858546858779913,2.219397094186455,2.2204565810176717,-88.22996628322655
../../data/extracted_images/h9_short/033.jpg,869.0,452.0,10.0,11.0,-29.79380534680281,I,33,0.0,2.0,2.0,90.0,-0.06858546858779913,2.3069010739652156,2.3079203910800894,-88.29706582245184
../../data/extracted_images/h9_short/034.jpg,868.0,454.0,10.0,11.0,2.864788975654116,I,34,-0.14285714285714285,2.0,2.005095549659743,85.91438322002512,-0.06858546858779913,2.3944050537439767,2.395387135286508,-88.35926520829169
../../data/extracted_images/h9_short/035.jpg,868.0,457.0,10.0,10.0,-16.615776058793873,I,35,-0.14285714285714285,2.2857142857142856,2.2901742202687707,86.42366562500266,-0.06858546858779913,2.481909033522738,2.482856503542478,-88.41708217308782
../../data/extracted_images/h9_short/036.jpg,869.0,460.0,10.0,11.0,115.7374746164263,I,36,0.0,2.2857142857142856,2.2857142857142856,90.0,-0.06858546858779913,2.569413013301499,2.570328227955429,-88.4709640116317
../../data/extracted_images/h9_short/037.jpg,869.0,462.0,11.0,9.0,18.334649444186343,I,37,0.0,2.2857142857142856,2.2857142857142856,90.0,-0.06858546858779913,2.6569169930802596,2.6578020758927963,-88.52129916335512
../../data/extracted_images/h9_short/038.jpg,868.0,465.0,11.0,9.0,9.167324722093172,I,38,-0.14285714285714285,2.4285714285714284,2.4327694808466287,86.63353933657021,-0.06858546858779913,2.7444209728590208,2.745277844366552,-88.56842658236853
../../data/extracted_images/h9_short/039.jpg,868.0,468.0,9.0,11.0,96.82986737710912,I,39,-0.14285714285714285,2.5714285714285716,2.575393768188564,86.82016988013577,-0.06858546858779913,2.831924952637782,2.832755355457635,-88.61264337297602
